,country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year,gdp_for_year ($),gdp_per_capita ($),generation
11730,Ecuador,1998,female,25-34 years,29,964037,3.01,Ecuador1998,,27981896948,2626,Generation X
11731,Ecuador,1998,female,75+ years,3,122653,2.45,Ecuador1998,,27981896948,2626,G.I. Generation
11732,Ecuador,1998,female,35-54 years,24,1181335,2.03,Ecuador1998,,27981896948,2626,Boomers
11733,Ecuador,1998,male,5-14 years,14,1429190,0.98,Ecuador1998,,27981896948,2626,Millenials
11734,Ecuador,1998,female,5-14 years,12,1381485,0.87,Ecuador1998,,27981896948,2626,Millenials
11735,Ecuador,1998,female,55-74 years,3,496656,0.6,Ecuador1998,,27981896948,2626,Silent
11736,Bulgaria,1987,male,75+ years,228,172900,131.87,Bulgaria1987,,28101000000,3355,G.I. Generation
11737,Bulgaria,1987,female,75+ years,101,238800,42.29,Bulgaria1987,,28101000000,3355,G.I. Generation
11738,Bulgaria,1987,male,55-74 years,346,849500,40.73,Bulgaria1987,,28101000000,3355,G.I. Generation
11739,Bulgaria,1987,male,35-54 years,283,1181700,23.95,Bulgaria1987,,28101000000,3355,Silent
11740,Bulgaria,1987,female,55-74 years,177,946200,18.71,Bulgaria1987,,28101000000,3355,G.I. Generation
11741,Bulgaria,1987,male,25-34 years,110,634200,17.34,Bulgaria1987,,28101000000,3355,Boomers
11742,Bulgaria,1987,male,15-24 years,81,619800,13.07,Bulgaria1987,,28101000000,3355,Generation X
11743,Bulgaria,1987,female,35-54 years,81,1197400,6.76,Bulgaria1987,,28101000000,3355,Silent
11744,Bulgaria,1987,female,15-24 years,35,595300,5.88,Bulgaria1987,,28101000000,3355,Generation X
11745,Bulgaria,1987,female,25-34 years,28,625200,4.48,Bulgaria1987,,28101000000,3355,Boomers
11746,Bulgaria,1987,male,5-14 years,15,674100,2.23,Bulgaria1987,,28101000000,3355,Generation X
11747,Bulgaria,1987,female,5-14 years,7,640300,1.09,Bulgaria1987,,28101000000,3355,Generation X
11748,Latvia,2012,male,35-54 years,164,275218,59.59,Latvia2012,0.813,28119996053,14558,Generation X
11749,Latvia,2012,male,75+ years,25,46273,54.03,Latvia2012,0.813,28119996053,14558,Silent
11750,Latvia,2012,male,55-74 years,97,187386,51.76,Latvia2012,0.813,28119996053,14558,Boomers
11751,Latvia,2012,male,25-34 years,50,142886,34.99,Latvia2012,0.813,28119996053,14558,Millenials
11752,Latvia,2012,male,15-24 years,34,129182,26.32,Latvia2012,0.813,28119996053,14558,Millenials
11753,Latvia,2012,female,75+ years,22,125246,17.57,Latvia2012,0.813,28119996053,14558,Silent
11754,Latvia,2012,female,35-54 years,22,297148,7.4,Latvia2012,0.813,28119996053,14558,Generation X
11755,Latvia,2012,female,55-74 years,18,278027,6.47,Latvia2012,0.813,28119996053,14558,Boomers
11756,Latvia,2012,female,15-24 years,6,122407,4.9,Latvia2012,0.813,28119996053,14558,Millenials
11757,Latvia,2012,female,25-34 years,5,138307,3.62,Latvia2012,0.813,28119996053,14558,Millenials
11758,Latvia,2012,male,5-14 years,1,97001,1.03,Latvia2012,0.813,28119996053,14558,Generation Z
11759,Latvia,2012,female,5-14 years,0,92440,0.0,Latvia2012,0.813,28119996053,14558,Generation Z
11760,Puerto Rico,1989,male,75+ years,32,52000,61.54,Puerto Rico1989,,28161200000,8576,G.I. Generation
11761,Puerto Rico,1989,male,55-74 years,63,206700,30.48,Puerto Rico1989,,28161200000,8576,G.I. Generation
11762,Puerto Rico,1989,male,35-54 years,107,358100,29.88,Puerto Rico1989,,28161200000,8576,Silent
11763,Puerto Rico,1989,male,25-34 years,67,252100,26.58,Puerto Rico1989,,28161200000,8576,Boomers
11764,Puerto Rico,1989,male,15-24 years,22,359300,6.12,Puerto Rico1989,,28161200000,8576,Generation X
11765,Puerto Rico,1989,female,75+ years,3,61400,4.89,Puerto Rico1989,,28161200000,8576,G.I. Generation
11766,Puerto Rico,1989,female,35-54 years,16,410100,3.9,Puerto Rico1989,,28161200000,8576,Silent
11767,Puerto Rico,1989,female,55-74 years,7,235400,2.97,Puerto Rico1989,,28161200000,8576,G.I. Generation
11768,Puerto Rico,1989,female,25-34 years,5,283900,1.76,Puerto Rico1989,,28161200000,8576,Boomers
11769,Puerto Rico,1989,female,15-24 years,3,354900,0.85,Puerto Rico1989,,28161200000,8576,Generation X
11770,Puerto Rico,1989,female,5-14 years,1,348500,0.29,Puerto Rico1989,,28161200000,8576,Generation X
11771,Puerto Rico,1989,male,5-14 years,1,361400,0.28,Puerto Rico1989,,28161200000,8576,Generation X
11772,Ecuador,1997,male,25-34 years,109,949086,11.48,Ecuador1997,,28162053027,2701,Generation X
11773,Ecuador,1997,male,15-24 years,124,1186873,10.45,Ecuador1997,,28162053027,2701,Generation X
11774,Ecuador,1997,male,75+ years,9,95968,9.38,Ecuador1997,,28162053027,2701,G.I. Generation
11775,Ecuador,1997,male,35-54 years,99,1128260,8.77,Ecuador1997,,28162053027,2701,Boomers
11776,Ecuador,1997,female,15-24 years,101,1160292,8.7,Ecuador1997,,28162053027,2701,Generation X
11777,Ecuador,1997,male,55-74 years,35,449276,7.79,Ecuador1997,,28162053027,2701,Silent
11778,Ecuador,1997,female,25-34 years,33,942471,3.5,Ecuador1997,,28162053027,2701,Generation X
11779,Ecuador,1997,female,35-54 years,24,1143235,2.1,Ecuador1997,,28162053027,2701,Boomers
11780,Ecuador,1997,female,5-14 years,24,1364640,1.76,Ecuador1997,,28162053027,2701,Millenials
11781,Ecuador,1997,female,55-74 years,6,479370,1.25,Ecuador1997,,28162053027,2701,Silent
11782,Ecuador,1997,male,5-14 years,14,1411124,0.99,Ecuador1997,,28162053027,2701,Millenials
11783,Ecuador,1997,female,75+ years,1,117178,0.85,Ecuador1997,,28162053027,2701,G.I. Generation
11784,Latvia,2011,male,75+ years,35,44766,78.18,Latvia2011,0.812,28223552825,14447,Silent
11785,Latvia,2011,male,55-74 years,99,187046,52.93,Latvia2011,0.812,28223552825,14447,Boomers
11786,Latvia,2011,male,35-54 years,137,278936,49.12,Latvia2011,0.812,28223552825,14447,Generation X
11787,Latvia,2011,male,25-34 years,56,142828,39.21,Latvia2011,0.812,28223552825,14447,Millenials
11788,Latvia,2011,male,15-24 years,38,137623,27.61,Latvia2011,0.812,28223552825,14447,Millenials
11789,Latvia,2011,female,75+ years,22,122500,17.96,Latvia2011,0.812,28223552825,14447,Silent
11790,Latvia,2011,female,55-74 years,21,279774,7.51,Latvia2011,0.812,28223552825,14447,Boomers
11791,Latvia,2011,female,25-34 years,9,139013,6.47,Latvia2011,0.812,28223552825,14447,Millenials
11792,Latvia,2011,female,35-54 years,18,302492,5.95,Latvia2011,0.812,28223552825,14447,Generation X
11793,Latvia,2011,female,15-24 years,5,131378,3.81,Latvia2011,0.812,28223552825,14447,Millenials
11794,Latvia,2011,female,5-14 years,0,91316,0.0,Latvia2011,0.812,28223552825,14447,Generation Z
11795,Latvia,2011,male,5-14 years,0,95939,0.0,Latvia2011,0.812,28223552825,14447,Generation Z
11796,Sri Lanka,2006,male,75+ years,211,224927,93.81,Sri Lanka2006,,28267410543,1580,Silent
11797,Sri Lanka,2006,male,55-74 years,649,1187973,54.63,Sri Lanka2006,,28267410543,1580,Silent
11798,Sri Lanka,2006,male,35-54 years,1246,2465505,50.54,Sri Lanka2006,,28267410543,1580,Boomers
11799,Sri Lanka,2006,male,25-34 years,573,1541529,37.17,Sri Lanka2006,,28267410543,1580,Generation X
11800,Sri Lanka,2006,male,15-24 years,423,1697398,24.92,Sri Lanka2006,,28267410543,1580,Millenials
11801,Sri Lanka,2006,female,15-24 years,333,1699144,19.6,Sri Lanka2006,,28267410543,1580,Millenials
11802,Sri Lanka,2006,female,75+ years,51,276505,18.44,Sri Lanka2006,,28267410543,1580,Silent
11803,Sri Lanka,2006,female,25-34 years,194,1594072,12.17,Sri Lanka2006,,28267410543,1580,Generation X
11804,Sri Lanka,2006,female,55-74 years,111,1344897,8.25,Sri Lanka2006,,28267410543,1580,Silent
11805,Sri Lanka,2006,female,35-54 years,198,2603293,7.61,Sri Lanka2006,,28267410543,1580,Boomers
11806,Sri Lanka,2006,male,5-14 years,15,1650300,0.91,Sri Lanka2006,,28267410543,1580,Millenials
11807,Sri Lanka,2006,female,5-14 years,11,1606015,0.68,Sri Lanka2006,,28267410543,1580,Millenials
11808,Cuba,1999,male,75+ years,226,206274,109.56,Cuba1999,,28364615242,2741,G.I. Generation
11809,Cuba,1999,male,55-74 years,365,751707,48.56,Cuba1999,,28364615242,2741,Silent
11810,Cuba,1999,male,35-54 years,495,1481391,33.41,Cuba1999,,28364615242,2741,Boomers
11811,Cuba,1999,male,25-34 years,267,1112441,24.0,Cuba1999,,28364615242,2741,Generation X
11812,Cuba,1999,female,55-74 years,182,784857,23.19,Cuba1999,,28364615242,2741,Silent
11813,Cuba,1999,female,75+ years,59,260459,22.65,Cuba1999,,28364615242,2741,G.I. Generation
11814,Cuba,1999,male,15-24 years,109,769092,14.17,Cuba1999,,28364615242,2741,Generation X
11815,Cuba,1999,female,35-54 years,182,1459750,12.47,Cuba1999,,28364615242,2741,Boomers
11816,Cuba,1999,female,15-24 years,64,747370,8.56,Cuba1999,,28364615242,2741,Generation X
11817,Cuba,1999,female,25-34 years,92,1083689,8.49,Cuba1999,,28364615242,2741,Generation X
11818,Cuba,1999,female,5-14 years,5,826609,0.6,Cuba1999,,28364615242,2741,Millenials
11819,Cuba,1999,male,5-14 years,4,866400,0.46,Cuba1999,,28364615242,2741,Millenials
11820,Cuba,1994,male,75+ years,246,196500,125.19,Cuba1994,,28448326757,2820,G.I. Generation
11821,Cuba,1994,male,55-74 years,401,681200,58.87,Cuba1994,,28448326757,2820,Silent
11822,Cuba,1994,female,55-74 years,229,702600,32.59,Cuba1994,,28448326757,2820,Silent
11823,Cuba,1994,male,35-54 years,399,1269100,31.44,Cuba1994,,28448326757,2820,Boomers
11824,Cuba,1994,female,75+ years,61,214900,28.39,Cuba1994,,28448326757,2820,G.I. Generation
11825,Cuba,1994,male,25-34 years,252,1083200,23.26,Cuba1994,,28448326757,2820,Boomers
11826,Cuba,1994,female,35-54 years,235,1305600,18.0,Cuba1994,,28448326757,2820,Boomers
11827,Cuba,1994,female,15-24 years,152,951400,15.98,Cuba1994,,28448326757,2820,Generation X
11828,Cuba,1994,female,25-34 years,156,1065200,14.65,Cuba1994,,28448326757,2820,Boomers
11829,Cuba,1994,male,15-24 years,142,991900,14.32,Cuba1994,,28448326757,2820,Generation X
11830,Cuba,1994,female,5-14 years,4,794500,0.5,Cuba1994,,28448326757,2820,Millenials
11831,Cuba,1994,male,5-14 years,1,833200,0.12,Cuba1994,,28448326757,2820,Millenials
11832,Ecuador,2002,male,15-24 years,132,1279199,10.32,Ecuador2002,,28548945000,2472,Millenials
11833,Ecuador,2002,male,75+ years,12,119896,10.01,Ecuador2002,,28548945000,2472,Silent
11834,Ecuador,2002,male,25-34 years,89,1041783,8.54,Ecuador2002,,28548945000,2472,Generation X
11835,Ecuador,2002,male,35-54 years,109,1323268,8.24,Ecuador2002,,28548945000,2472,Boomers
11836,Ecuador,2002,male,55-74 years,39,525419,7.42,Ecuador2002,,28548945000,2472,Silent
11837,Ecuador,2002,female,15-24 years,91,1248096,7.29,Ecuador2002,,28548945000,2472,Millenials
11838,Ecuador,2002,female,25-34 years,31,1036659,2.99,Ecuador2002,,28548945000,2472,Generation X
11839,Ecuador,2002,female,35-54 years,27,1347026,2.0,Ecuador2002,,28548945000,2472,Boomers
11840,Ecuador,2002,female,5-14 years,23,1432629,1.61,Ecuador2002,,28548945000,2472,Millenials
11841,Ecuador,2002,female,55-74 years,7,563516,1.24,Ecuador2002,,28548945000,2472,Silent
11842,Ecuador,2002,male,5-14 years,16,1484308,1.08,Ecuador2002,,28548945000,2472,Millenials
11843,Ecuador,2002,female,75+ years,1,146971,0.68,Ecuador2002,,28548945000,2472,Silent
11844,Ireland,1986,male,55-74 years,62,249700,24.83,Ireland1986,,28748960471,8937,G.I. Generation
11845,Ireland,1986,male,25-34 years,47,251300,18.7,Ireland1986,,28748960471,8937,Boomers
11846,Ireland,1986,male,35-54 years,56,372400,15.04,Ireland1986,,28748960471,8937,Silent
11847,Ireland,1986,male,15-24 years,44,314000,14.01,Ireland1986,,28748960471,8937,Generation X
11848,Ireland,1986,male,75+ years,5,56700,8.82,Ireland1986,,28748960471,8937,G.I. Generation
11849,Ireland,1986,female,35-54 years,25,358500,6.97,Ireland1986,,28748960471,8937,Silent
11850,Ireland,1986,female,55-74 years,18,273000,6.59,Ireland1986,,28748960471,8937,G.I. Generation
11851,Ireland,1986,female,25-34 years,13,249900,5.2,Ireland1986,,28748960471,8937,Boomers
11852,Ireland,1986,female,15-24 years,10,303500,3.29,Ireland1986,,28748960471,8937,Generation X
11853,Ireland,1986,female,75+ years,1,87100,1.15,Ireland1986,,28748960471,8937,G.I. Generation
11854,Ireland,1986,male,5-14 years,1,359200,0.28,Ireland1986,,28748960471,8937,Generation X
11855,Ireland,1986,female,5-14 years,0,341400,0.0,Ireland1986,,28748960471,8937,Generation X
11856,Bahrain,2011,male,15-24 years,3,101695,2.95,Bahrain2011,0.8170000000000001,28776595745,26078,Millenials
11857,Bahrain,2011,male,55-74 years,1,43883,2.28,Bahrain2011,0.8170000000000001,28776595745,26078,Boomers
11858,Bahrain,2011,female,25-34 years,2,98138,2.04,Bahrain2011,0.8170000000000001,28776595745,26078,Millenials
11859,Bahrain,2011,male,25-34 years,4,220691,1.81,Bahrain2011,0.8170000000000001,28776595745,26078,Millenials
11860,Bahrain,2011,male,35-54 years,4,242955,1.65,Bahrain2011,0.8170000000000001,28776595745,26078,Generation X
11861,Bahrain,2011,female,35-54 years,2,123582,1.62,Bahrain2011,0.8170000000000001,28776595745,26078,Generation X
11862,Bahrain,2011,female,15-24 years,1,75788,1.32,Bahrain2011,0.8170000000000001,28776595745,26078,Millenials
11863,Bahrain,2011,female,5-14 years,1,77270,1.29,Bahrain2011,0.8170000000000001,28776595745,26078,Generation Z
11864,Bahrain,2011,female,55-74 years,0,29140,0.0,Bahrain2011,0.8170000000000001,28776595745,26078,Boomers
11865,Bahrain,2011,female,75+ years,0,4742,0.0,Bahrain2011,0.8170000000000001,28776595745,26078,Silent
11866,Bahrain,2011,male,5-14 years,0,81209,0.0,Bahrain2011,0.8170000000000001,28776595745,26078,Generation Z
11867,Bahrain,2011,male,75+ years,0,4369,0.0,Bahrain2011,0.8170000000000001,28776595745,26078,Silent
11868,Paraguay,2013,male,75+ years,11,62499,17.6,Paraguay2013,0.677,28965906502,5006,Silent
11869,Paraguay,2013,male,15-24 years,88,673551,13.07,Paraguay2013,0.677,28965906502,5006,Millenials
11870,Paraguay,2013,male,25-34 years,60,550647,10.9,Paraguay2013,0.677,28965906502,5006,Millenials
11871,Paraguay,2013,male,55-74 years,34,321545,10.57,Paraguay2013,0.677,28965906502,5006,Boomers
11872,Paraguay,2013,male,35-54 years,46,648452,7.09,Paraguay2013,0.677,28965906502,5006,Generation X
11873,Paraguay,2013,female,15-24 years,34,648644,5.24,Paraguay2013,0.677,28965906502,5006,Millenials
11874,Paraguay,2013,female,75+ years,2,77315,2.59,Paraguay2013,0.677,28965906502,5006,Silent
11875,Paraguay,2013,female,35-54 years,14,625749,2.24,Paraguay2013,0.677,28965906502,5006,Generation X
11876,Paraguay,2013,female,5-14 years,14,652740,2.14,Paraguay2013,0.677,28965906502,5006,Generation Z
11877,Paraguay,2013,female,25-34 years,8,530115,1.51,Paraguay2013,0.677,28965906502,5006,Millenials
11878,Paraguay,2013,female,55-74 years,4,316626,1.26,Paraguay2013,0.677,28965906502,5006,Boomers
11879,Paraguay,2013,male,5-14 years,8,678324,1.18,Paraguay2013,0.677,28965906502,5006,Generation Z
11880,Romania,1991,male,75+ years,110,366900,29.98,Romania1991,,28998684211,1351,G.I. Generation
11881,Romania,1991,male,55-74 years,487,1899700,25.64,Romania1991,,28998684211,1351,Silent
11882,Romania,1991,male,35-54 years,645,2894400,22.28,Romania1991,,28998684211,1351,Boomers
11883,Romania,1991,male,25-34 years,229,1523400,15.03,Romania1991,,28998684211,1351,Boomers
11884,Romania,1991,female,75+ years,65,559700,11.61,Romania1991,,28998684211,1351,G.I. Generation
11885,Romania,1991,female,55-74 years,183,2236300,8.18,Romania1991,,28998684211,1351,Silent
11886,Romania,1991,male,15-24 years,152,2028200,7.49,Romania1991,,28998684211,1351,Generation X
11887,Romania,1991,female,35-54 years,161,2938000,5.48,Romania1991,,28998684211,1351,Boomers
11888,Romania,1991,female,25-34 years,60,1462900,4.1,Romania1991,,28998684211,1351,Boomers
11889,Romania,1991,female,15-24 years,52,1946600,2.67,Romania1991,,28998684211,1351,Generation X
11890,Romania,1991,male,5-14 years,15,1841200,0.81,Romania1991,,28998684211,1351,Millenials
11891,Romania,1991,female,5-14 years,2,1760700,0.11,Romania1991,,28998684211,1351,Millenials
11892,Slovakia,2000,male,75+ years,35,82153,42.6,Slovakia2000,0.763,29114875622,5696,G.I. Generation
11893,Slovakia,2000,male,55-74 years,133,365309,36.41,Slovakia2000,0.763,29114875622,5696,Silent
11894,Slovakia,2000,male,35-54 years,274,767138,35.72,Slovakia2000,0.763,29114875622,5696,Boomers
11895,Slovakia,2000,male,25-34 years,83,403167,20.59,Slovakia2000,0.763,29114875622,5696,Generation X
11896,Slovakia,2000,male,15-24 years,66,469079,14.07,Slovakia2000,0.763,29114875622,5696,Generation X
11897,Slovakia,2000,female,75+ years,15,156671,9.57,Slovakia2000,0.763,29114875622,5696,G.I. Generation
11898,Slovakia,2000,female,35-54 years,64,775726,8.25,Slovakia2000,0.763,29114875622,5696,Boomers
11899,Slovakia,2000,female,55-74 years,39,484667,8.05,Slovakia2000,0.763,29114875622,5696,Silent
11900,Slovakia,2000,female,15-24 years,9,450931,2.0,Slovakia2000,0.763,29114875622,5696,Generation X
11901,Slovakia,2000,female,25-34 years,7,392452,1.78,Slovakia2000,0.763,29114875622,5696,Generation X
11902,Slovakia,2000,male,5-14 years,3,390756,0.77,Slovakia2000,0.763,29114875622,5696,Millenials
11903,Slovakia,2000,female,5-14 years,1,373764,0.27,Slovakia2000,0.763,29114875622,5696,Millenials
11904,Turkmenistan,2011,male,35-54 years,33,572095,5.77,Turkmenistan2011,0.6709999999999999,29233333333,6319,Generation X
11905,Turkmenistan,2011,male,15-24 years,27,554571,4.87,Turkmenistan2011,0.6709999999999999,29233333333,6319,Millenials
11906,Turkmenistan,2011,male,25-34 years,20,432553,4.62,Turkmenistan2011,0.6709999999999999,29233333333,6319,Millenials
11907,Turkmenistan,2011,male,55-74 years,8,186985,4.28,Turkmenistan2011,0.6709999999999999,29233333333,6319,Boomers
11908,Turkmenistan,2011,female,15-24 years,20,546522,3.66,Turkmenistan2011,0.6709999999999999,29233333333,6319,Millenials
11909,Turkmenistan,2011,male,75+ years,1,31435,3.18,Turkmenistan2011,0.6709999999999999,29233333333,6319,Silent
11910,Turkmenistan,2011,female,55-74 years,5,228201,2.19,Turkmenistan2011,0.6709999999999999,29233333333,6319,Boomers
11911,Turkmenistan,2011,female,35-54 years,8,613486,1.3,Turkmenistan2011,0.6709999999999999,29233333333,6319,Generation X
11912,Turkmenistan,2011,female,25-34 years,5,437221,1.14,Turkmenistan2011,0.6709999999999999,29233333333,6319,Millenials
11913,Turkmenistan,2011,male,5-14 years,2,490065,0.41,Turkmenistan2011,0.6709999999999999,29233333333,6319,Generation Z
11914,Turkmenistan,2011,female,5-14 years,1,478619,0.21,Turkmenistan2011,0.6709999999999999,29233333333,6319,Generation Z
11915,Turkmenistan,2011,female,75+ years,0,54342,0.0,Turkmenistan2011,0.6709999999999999,29233333333,6319,Silent
11916,Panama,2010,male,75+ years,7,45741,15.3,Panama2010,0.7609999999999999,29440287600,8991,Silent
11917,Panama,2010,male,25-34 years,41,291915,14.05,Panama2010,0.7609999999999999,29440287600,8991,Generation X
11918,Panama,2010,male,35-54 years,43,441040,9.75,Panama2010,0.7609999999999999,29440287600,8991,Generation X
11919,Panama,2010,male,55-74 years,17,189488,8.97,Panama2010,0.7609999999999999,29440287600,8991,Silent
11920,Panama,2010,male,15-24 years,22,320806,6.86,Panama2010,0.7609999999999999,29440287600,8991,Millenials
11921,Panama,2010,female,75+ years,2,53719,3.72,Panama2010,0.7609999999999999,29440287600,8991,Silent
11922,Panama,2010,female,15-24 years,11,310641,3.54,Panama2010,0.7609999999999999,29440287600,8991,Millenials
11923,Panama,2010,female,35-54 years,8,442586,1.81,Panama2010,0.7609999999999999,29440287600,8991,Generation X
11924,Panama,2010,female,25-34 years,0,285498,0.0,Panama2010,0.7609999999999999,29440287600,8991,Generation X
11925,Panama,2010,female,5-14 years,0,340093,0.0,Panama2010,0.7609999999999999,29440287600,8991,Generation Z
